Time,Value
10/1/17 8:41,45
10/1/17 8:41,49
10/1/17 8:41,54
10/1/17 8:41,55
10/1/17 8:42,53
10/1/17 8:42,52
10/1/17 8:42,49
10/1/17 8:42,48
10/1/17 8:42,47
10/1/17 8:42,46
10/1/17 8:42,45
10/1/17 8:42,44
10/1/17 8:42,44
10/1/17 8:43,44
10/1/17 8:43,45
10/1/17 8:43,44
10/1/17 8:43,44
10/1/17 8:43,45
10/1/17 8:44,45
10/1/17 8:44,44
10/1/17 8:44,45
10/1/17 8:44,44
10/1/17 8:44,45
10/1/17 8:45,45
10/1/17 8:45,44
10/1/17 8:45,44
10/1/17 8:45,47
10/1/17 8:45,46
10/1/17 8:45,45
10/1/17 8:46,45
10/1/17 8:46,45
10/1/17 8:46,46
10/1/17 8:46,56
10/1/17 8:46,55
10/1/17 8:46,54
10/1/17 8:47,54
10/1/17 8:47,52
10/1/17 8:47,51
10/1/17 8:47,49
10/1/17 8:47,47
10/1/17 8:47,46
10/1/17 8:47,45
10/1/17 8:47,44
10/1/17 8:48,44
10/1/17 8:48,43
10/1/17 8:48,44
10/1/17 8:48,44
10/1/17 8:48,45
10/1/17 8:48,45
10/1/17 8:49,47
10/1/17 8:49,47
10/1/17 8:49,49
10/1/17 8:49,47
10/1/17 8:49,46
10/1/17 8:49,45
10/1/17 8:49,44
10/1/17 8:49,43
10/1/17 8:50,44
10/1/17 8:50,45
10/1/17 8:50,45
10/1/17 8:50,45
10/1/17 8:50,46
10/1/17 8:50,47
10/1/17 8:50,48
10/1/17 8:50,59
10/1/17 8:51,57
10/1/17 8:51,55
10/1/17 8:51,55
10/1/17 8:51,56
10/1/17 8:51,58
10/1/17 8:51,58
10/1/17 8:52,59
10/1/17 8:52,66
10/1/17 8:52,60
10/1/17 8:52,61
10/1/17 8:52,59
10/1/17 8:52,58
10/1/17 8:52,56
10/1/17 8:52,59
10/1/17 8:52,60
10/1/17 8:52,59
10/1/17 8:53,59
10/1/17 8:53,57
10/1/17 8:53,56
10/1/17 8:53,55
10/1/17 8:53,54
10/1/17 8:53,54
10/1/17 8:54,53
10/1/17 8:54,53
10/1/17 8:54,55
10/1/17 8:54,61
10/1/17 8:54,61
10/1/17 8:54,58
10/1/17 8:54,59
10/1/17 8:54,59
10/1/17 8:54,58
10/1/17 8:54,55
10/1/17 8:55,54
10/1/17 8:55,54
10/1/17 8:55,55
10/1/17 8:55,55
10/1/17 8:55,54
10/1/17 8:55,55
10/1/17 8:56,54
10/1/17 8:56,53
10/1/17 8:56,56
10/1/17 8:56,56
10/1/17 8:56,56
10/1/17 8:56,55
10/1/17 8:56,54
10/1/17 8:57,55
10/1/17 8:57,56
10/1/17 8:57,55
10/1/17 8:57,54
10/1/17 8:57,56
10/1/17 8:57,56
10/1/17 8:57,58
10/1/17 8:57,56
10/1/17 8:58,54
10/1/17 8:58,53
10/1/17 8:58,52
10/1/17 8:58,51
10/1/17 8:58,52
10/1/17 8:58,53
10/1/17 8:58,52
10/1/17 8:59,53
10/1/17 8:59,54
10/1/17 8:59,53
10/1/17 8:59,52
10/1/17 8:59,51
10/1/17 8:59,51
10/1/17 9:00,57
10/1/17 9:00,56
10/1/17 9:00,55
10/1/17 9:00,53
10/1/17 9:00,52
10/1/17 9:00,51
10/1/17 9:00,51
10/1/17 9:01,51
10/1/17 9:01,52
10/1/17 9:01,51
10/1/17 9:01,53
10/1/17 9:01,53
10/1/17 9:02,52
10/1/17 9:02,51
10/1/17 9:02,50
10/1/17 9:02,50
10/1/17 9:02,52
10/1/17 9:02,51
10/1/17 9:02,50
10/1/17 9:02,52
10/1/17 9:03,53
10/1/17 9:03,53
10/1/17 9:03,53
10/1/17 9:03,53
10/1/17 9:03,52
10/1/17 9:03,51
10/1/17 9:04,50
10/1/17 9:04,49
10/1/17 9:04,49
10/1/17 9:04,50
10/1/17 9:04,51
10/1/17 9:04,55
10/1/17 9:04,58
10/1/17 9:04,60
10/1/17 9:04,58
10/1/17 9:04,56
10/1/17 9:05,54
10/1/17 9:05,54
10/1/17 9:05,53
10/1/17 9:05,55
10/1/17 9:05,56
10/1/17 9:05,57
10/1/17 9:05,55
10/1/17 9:05,54
10/1/17 9:05,52
10/1/17 9:05,51
10/1/17 9:06,50
10/1/17 9:06,49
10/1/17 9:06,49
10/1/17 9:06,50
10/1/17 9:06,51
10/1/17 9:06,52
10/1/17 9:07,52
10/1/17 9:07,52
10/1/17 9:07,53
10/1/17 9:07,56
10/1/17 9:08,54
10/1/17 9:08,53
10/1/17 9:08,52
10/1/17 9:08,51
10/1/17 9:08,50
10/1/17 9:08,49
10/1/17 9:08,49
10/1/17 9:08,50
10/1/17 9:09,51
10/1/17 9:09,51
10/1/17 9:09,51
10/1/17 9:09,51
10/1/17 9:09,51
10/1/17 9:10,50
10/1/17 9:10,50
10/1/17 9:10,51
10/1/17 9:10,52
10/1/17 9:10,54
10/1/17 9:10,53
10/1/17 9:10,52
10/1/17 9:11,56
10/1/17 9:11,55
10/1/17 9:11,54
10/1/17 9:11,53
10/1/17 9:11,52
10/1/17 9:11,51
10/1/17 9:11,50
10/1/17 9:11,50
10/1/17 9:12,49
10/1/17 9:12,50
10/1/17 9:12,50
10/1/17 9:12,51
10/1/17 9:12,51
10/1/17 9:12,52
10/1/17 9:12,54
10/1/17 9:12,54
10/1/17 9:13,54
10/1/17 9:13,53
10/1/17 9:13,52
10/1/17 9:13,52
10/1/17 9:13,53
10/1/17 9:13,54
10/1/17 9:13,55
10/1/17 9:13,56
10/1/17 9:14,58
10/1/17 9:14,59
10/1/17 9:14,68
10/1/17 9:14,65
10/1/17 9:14,60
10/1/17 9:14,58
10/1/17 9:14,55
10/1/17 9:14,57
10/1/17 9:14,58
10/1/17 9:14,57
10/1/17 9:14,61
10/1/17 9:15,60
10/1/17 9:15,56
10/1/17 9:15,55
10/1/17 9:15,54
10/1/17 9:15,54
10/1/17 9:15,56
10/1/17 9:15,55
10/1/17 9:15,55
10/1/17 9:16,54
10/1/17 9:16,53
10/1/17 9:16,53
10/1/17 9:16,54
10/1/17 9:16,53
10/1/17 9:17,52
10/1/17 9:17,53
10/1/17 9:17,52
10/1/17 9:17,51
10/1/17 9:17,53
10/1/17 9:17,53
10/1/17 9:18,55
10/1/17 9:18,54
10/1/17 9:18,53
10/1/17 9:18,52
10/1/17 9:18,53
10/1/17 9:18,57
10/1/17 9:18,56
10/1/17 9:18,55
10/1/17 9:18,54
10/1/17 9:19,53
10/1/17 9:19,54
10/1/17 9:19,53
10/1/17 9:19,53
10/1/17 9:19,52
10/1/17 9:20,51
10/1/17 9:20,51
10/1/17 9:20,50
10/1/17 9:20,51
10/1/17 9:20,53
10/1/17 9:20,55
10/1/17 9:20,55
10/1/17 9:20,54
10/1/17 9:21,55
10/1/17 9:21,55
10/1/17 9:21,55
10/1/17 9:21,54
10/1/17 9:21,55
10/1/17 9:22,55
10/1/17 9:22,56
10/1/17 9:22,57
10/1/17 9:22,59
10/1/17 9:22,60
10/1/17 9:22,59
10/1/17 9:23,59
10/1/17 9:23,58
10/1/17 9:23,57
10/1/17 9:23,55
10/1/17 9:23,53
10/1/17 9:23,52
10/1/17 9:23,51
10/1/17 9:23,50
10/1/17 9:23,49
10/1/17 9:24,49
10/1/17 9:24,49
10/1/17 9:24,53
10/1/17 9:24,54
10/1/17 9:24,53
10/1/17 9:24,52
10/1/17 9:24,51
10/1/17 9:25,51
10/1/17 9:25,51
10/1/17 9:25,50
10/1/17 9:25,50
10/1/17 9:26,50
10/1/17 9:26,50
10/1/17 9:26,50
10/1/17 9:26,49
10/1/17 9:26,49
10/1/17 9:26,51
10/1/17 9:27,52
10/1/17 9:27,51
10/1/17 9:27,50
10/1/17 9:27,52
10/1/17 9:27,52
10/1/17 9:27,53
10/1/17 9:27,53
10/1/17 9:28,52
10/1/17 9:28,51
10/1/17 9:28,51
10/1/17 9:28,50
10/1/17 9:28,50
10/1/17 9:28,51
10/1/17 9:28,50
10/1/17 9:29,52
10/1/17 9:29,55
10/1/17 9:29,54
10/1/17 9:29,54
10/1/17 9:29,54
10/1/17 9:29,54
10/1/17 9:29,53
10/1/17 9:29,52
10/1/17 9:30,51
10/1/17 9:30,50
10/1/17 9:30,50
10/1/17 9:30,51
10/1/17 9:30,50
10/1/17 9:30,50
10/1/17 9:31,51
10/1/17 9:31,51
10/1/17 9:31,53
10/1/17 9:31,53
10/1/17 9:31,53
10/1/17 9:31,55
10/1/17 9:32,56
10/1/17 9:32,57
10/1/17 9:32,58
10/1/17 9:32,58
10/1/17 9:32,59
10/1/17 9:32,59
10/1/17 9:32,59
10/1/17 9:33,58
10/1/17 9:33,59
10/1/17 9:33,60
10/1/17 9:33,62
10/1/17 9:33,58
10/1/17 9:33,57
10/1/17 9:33,62
10/1/17 9:33,62
10/1/17 9:33,59
10/1/17 9:33,58
10/1/17 9:34,59
10/1/17 9:34,58
10/1/17 9:34,58
10/1/17 9:34,57
10/1/17 9:34,55
10/1/17 9:34,53
10/1/17 9:34,52
10/1/17 9:34,50
10/1/17 9:34,50
10/1/17 9:35,49
10/1/17 9:35,49
10/1/17 9:35,50
10/1/17 9:35,49
10/1/17 9:35,48
10/1/17 9:35,47
10/1/17 9:35,48
10/1/17 9:35,48
10/1/17 9:36,51
10/1/17 9:36,50
10/1/17 9:36,49
10/1/17 9:36,48
10/1/17 9:36,47
10/1/17 9:36,46
10/1/17 9:36,45
10/1/17 9:36,44
10/1/17 9:36,44
10/1/17 9:37,45
10/1/17 9:37,46
10/1/17 9:37,46
10/1/17 9:37,46
10/1/17 9:37,46
10/1/17 9:37,47
10/1/17 9:38,47
10/1/17 9:38,47
10/1/17 9:38,48
10/1/17 9:38,47
10/1/17 9:38,47
10/1/17 9:39,47
10/1/17 9:39,46
10/1/17 9:39,47
10/1/17 9:39,47
10/1/17 9:39,47
10/1/17 9:40,47
10/1/17 9:40,47
10/1/17 9:40,55
10/1/17 9:40,52
10/1/17 9:40,51
10/1/17 9:40,49
10/1/17 9:40,47
10/1/17 9:40,46
10/1/17 9:41,45
10/1/17 9:41,45
10/1/17 9:41,45
10/1/17 9:41,45
10/1/17 9:41,46
10/1/17 9:42,46
10/1/17 9:42,48
10/1/17 9:42,47
10/1/17 9:42,47
10/1/17 9:42,47
10/1/17 9:42,47
10/1/17 9:43,47
10/1/17 9:43,49
10/1/17 9:43,50
10/1/17 9:43,51
10/1/17 9:43,52
10/1/17 9:43,51
10/1/17 9:43,64
10/1/17 9:43,67
10/1/17 9:43,69
10/1/17 9:44,65
10/1/17 9:44,63
10/1/17 9:44,63
10/1/17 9:44,63
10/1/17 9:44,62
10/1/17 9:44,63
10/1/17 9:44,67
10/1/17 9:44,65
10/1/17 9:44,61
10/1/17 9:44,57
10/1/17 9:45,55
10/1/17 9:45,54
10/1/17 9:45,56
10/1/17 9:45,58
10/1/17 9:45,57
10/1/17 9:45,58
10/1/17 9:45,57
10/1/17 9:46,56
10/1/17 9:46,59
10/1/17 9:46,57
10/1/17 9:46,56
10/1/17 9:46,58
10/1/17 9:46,57
10/1/17 9:46,55
10/1/17 9:46,56
10/1/17 9:46,57
10/1/17 9:47,57
10/1/17 9:47,58
10/1/17 9:47,59
10/1/17 9:47,62
10/1/17 9:47,62
10/1/17 9:47,62
10/1/17 9:47,62
10/1/17 9:47,60
10/1/17 9:47,61
10/1/17 9:47,60
10/1/17 9:48,59
10/1/17 9:48,58
10/1/17 9:48,59
10/1/17 9:48,60
10/1/17 9:48,59
10/1/17 9:48,58
10/1/17 9:48,59
10/1/17 9:48,61
10/1/17 9:48,63
10/1/17 9:48,65
10/1/17 9:48,66
10/1/17 9:49,67
10/1/17 9:49,68
10/1/17 9:49,68
10/1/17 9:49,69
10/1/17 9:49,71
10/1/17 9:49,70
10/1/17 9:49,69
10/1/17 9:50,70
10/1/17 9:50,70
10/1/17 9:50,69
10/1/17 9:50,70
10/1/17 9:50,68
10/1/17 9:50,65
10/1/17 9:50,63
10/1/17 9:51,63
10/1/17 9:51,65
10/1/17 9:51,67
10/1/17 9:51,68
10/1/17 9:51,69
10/1/17 9:51,70
10/1/17 9:51,72
10/1/17 9:52,71
10/1/17 9:52,67
10/1/17 9:52,65
10/1/17 9:52,61
10/1/17 9:52,61
10/1/17 9:52,60
10/1/17 9:52,61
10/1/17 9:53,60
10/1/17 9:53,60
10/1/17 9:53,61
10/1/17 9:53,62
10/1/17 9:53,62
10/1/17 9:53,61
10/1/17 9:53,61
10/1/17 9:54,62
10/1/17 9:54,64
10/1/17 9:54,66
10/1/17 9:54,68
10/1/17 9:54,72
10/1/17 9:54,74
10/1/17 9:54,74
10/1/17 9:54,73
10/1/17 9:55,74
10/1/17 9:55,73
10/1/17 9:55,72
10/1/17 9:55,70
10/1/17 9:55,73
10/1/17 9:55,76
10/1/17 9:55,75
10/1/17 9:55,73
10/1/17 9:55,72
10/1/17 9:55,73
10/1/17 9:55,75
10/1/17 9:56,79
10/1/17 9:56,84
10/1/17 9:56,87
10/1/17 9:56,86
10/1/17 9:56,85
10/1/17 9:56,88
10/1/17 9:56,87
10/1/17 9:56,87
10/1/17 9:56,86
10/1/17 9:57,83
10/1/17 9:57,79
10/1/17 9:57,81
10/1/17 9:57,83
10/1/17 9:57,87
10/1/17 9:57,90
10/1/17 9:57,92
10/1/17 9:57,87
10/1/17 9:57,89
10/1/17 9:57,90
10/1/17 9:57,89
10/1/17 9:58,84
10/1/17 9:58,77
10/1/17 9:58,73
10/1/17 9:58,72
10/1/17 9:58,71
10/1/17 9:58,71
10/1/17 9:58,72
10/1/17 9:58,71
10/1/17 9:58,70
10/1/17 9:59,70
10/1/17 9:59,70
10/1/17 9:59,69
10/1/17 9:59,71
10/1/17 9:59,74
10/1/17 9:59,76
10/1/17 9:59,78
10/1/17 9:59,80
10/1/17 10:00,82
10/1/17 10:00,84
10/1/17 10:00,87
10/1/17 10:00,86
10/1/17 10:00,85
10/1/17 10:00,83
10/1/17 10:00,82
10/1/17 10:00,77
10/1/17 10:00,76
10/1/17 10:01,76
10/1/17 10:01,71
10/1/17 10:01,69
10/1/17 10:01,68
10/1/17 10:01,67
10/1/17 10:01,67
10/1/17 10:01,66
10/1/17 10:01,64
10/1/17 10:02,64
10/1/17 10:02,63
10/1/17 10:02,63
10/1/17 10:02,66
10/1/17 10:02,65
10/1/17 10:02,63
10/1/17 10:02,62
10/1/17 10:03,61
10/1/17 10:03,63
10/1/17 10:03,61
10/1/17 10:03,60
10/1/17 10:03,58
10/1/17 10:03,61
10/1/17 10:03,67
10/1/17 10:03,63
10/1/17 10:03,61
10/1/17 10:03,59
10/1/17 10:03,56
10/1/17 10:03,55
10/1/17 10:04,54
10/1/17 10:04,53
10/1/17 10:04,52
10/1/17 10:04,53
10/1/17 10:04,53
10/1/17 10:04,58
10/1/17 10:04,60
10/1/17 10:04,58
10/1/17 10:04,55
10/1/17 10:05,55
10/1/17 10:05,54
10/1/17 10:05,56
10/1/17 10:05,57
10/1/17 10:05,58
10/1/17 10:05,57
10/1/17 10:05,56
10/1/17 10:05,56
10/1/17 10:05,57
10/1/17 10:05,56
10/1/17 10:05,56
10/1/17 10:06,57
10/1/17 10:06,59
10/1/17 10:06,61
10/1/17 10:06,59
10/1/17 10:06,58
10/1/17 10:06,56
10/1/17 10:06,57
10/1/17 10:06,63
10/1/17 10:06,62
10/1/17 10:07,62
10/1/17 10:07,62
10/1/17 10:07,62
10/1/17 10:07,62
10/1/17 10:07,63
10/1/17 10:07,65
10/1/17 10:08,66
10/1/17 10:08,66
10/1/17 10:08,66
10/1/17 10:08,67
10/1/17 10:08,70
10/1/17 10:08,72
10/1/17 10:08,75
10/1/17 10:08,76
10/1/17 10:08,77
10/1/17 10:09,77
10/1/17 10:09,74
10/1/17 10:09,69
10/1/17 10:09,59
10/1/17 10:09,56
10/1/17 10:09,55
10/1/17 10:09,54
10/1/17 10:09,53
10/1/17 10:09,53
10/1/17 10:09,52
10/1/17 10:09,52
10/1/17 10:10,51
10/1/17 10:10,51
10/1/17 10:10,50
10/1/17 10:10,52
10/1/17 10:10,52
10/1/17 10:10,53
10/1/17 10:10,53
10/1/17 10:10,53
10/1/17 10:10,53
10/1/17 10:11,55
10/1/17 10:11,55
10/1/17 10:11,54
10/1/17 10:11,54
10/1/17 10:11,53
10/1/17 10:12,53
10/1/17 10:12,52
10/1/17 10:12,53
10/1/17 10:12,52
10/1/17 10:12,51
10/1/17 10:12,51
10/1/17 10:12,50
10/1/17 10:13,50
10/1/17 10:13,50
10/1/17 10:13,53
10/1/17 10:13,53
10/1/17 10:13,52
10/1/17 10:13,53
10/1/17 10:13,52
10/1/17 10:14,52
10/1/17 10:14,53
10/1/17 10:14,52
10/1/17 10:14,52
10/1/17 10:14,52
10/1/17 10:14,52
10/1/17 10:14,51
10/1/17 10:14,51
10/1/17 10:15,52
10/1/17 10:15,52
10/1/17 10:15,52
10/1/17 10:15,51
10/1/17 10:15,53
10/1/17 10:15,54
10/1/17 10:15,53
10/1/17 10:15,56
10/1/17 10:16,55
10/1/17 10:16,54
10/1/17 10:16,53
10/1/17 10:16,52
10/1/17 10:16,52
10/1/17 10:16,51
10/1/17 10:16,50
10/1/17 10:16,50
10/1/17 10:16,51
10/1/17 10:17,52
10/1/17 10:17,52
10/1/17 10:17,53
10/1/17 10:17,54
10/1/17 10:17,55
10/1/17 10:17,55
10/1/17 10:17,54
10/1/17 10:18,53
10/1/17 10:18,53
10/1/17 10:18,52
10/1/17 10:18,53
10/1/17 10:18,53
10/1/17 10:18,53
10/1/17 10:19,55
10/1/17 10:19,56
10/1/17 10:19,55
10/1/17 10:19,54
10/1/17 10:19,53
10/1/17 10:19,52
10/1/17 10:19,52
10/1/17 10:19,54
10/1/17 10:19,56
10/1/17 10:19,56
10/1/17 10:20,56
10/1/17 10:20,56
10/1/17 10:20,55
10/1/17 10:20,53
10/1/17 10:20,54
10/1/17 10:20,53
10/1/17 10:20,52
10/1/17 10:21,54
10/1/17 10:21,56
10/1/17 10:21,55
10/1/17 10:21,54
10/1/17 10:21,53
10/1/17 10:21,52
10/1/17 10:21,52
10/1/17 10:22,52
10/1/17 10:22,53
10/1/17 10:22,54
10/1/17 10:22,56
10/1/17 10:22,57
10/1/17 10:22,58
10/1/17 10:22,59
10/1/17 10:22,63
10/1/17 10:22,66
10/1/17 10:22,69
10/1/17 10:22,67
10/1/17 10:23,68
10/1/17 10:23,70
10/1/17 10:23,71
10/1/17 10:23,72
10/1/17 10:23,70
10/1/17 10:23,69
10/1/17 10:23,68
10/1/17 10:23,65
10/1/17 10:23,66
10/1/17 10:24,65
10/1/17 10:24,66
10/1/17 10:24,69
10/1/17 10:24,70
10/1/17 10:24,71
10/1/17 10:24,74
10/1/17 10:24,75
10/1/17 10:24,76
10/1/17 10:24,75
10/1/17 10:24,72
10/1/17 10:24,70
10/1/17 10:25,69
10/1/17 10:25,68
10/1/17 10:25,66
10/1/17 10:25,64
10/1/17 10:25,63
10/1/17 10:25,63
10/1/17 10:25,63
10/1/17 10:25,61
10/1/17 10:25,61
10/1/17 10:25,65
10/1/17 10:25,64
10/1/17 10:25,63
10/1/17 10:26,59
10/1/17 10:26,55
10/1/17 10:26,54
10/1/17 10:26,55
10/1/17 10:26,57
10/1/17 10:26,58
10/1/17 10:26,54
10/1/17 10:26,54
10/1/17 10:27,54
10/1/17 10:27,56
10/1/17 10:27,57
10/1/17 10:27,59
10/1/17 10:27,60
10/1/17 10:27,61
10/1/17 10:27,62
10/1/17 10:28,63
10/1/17 10:28,62
10/1/17 10:28,61
10/1/17 10:28,60
10/1/17 10:28,59
10/1/17 10:28,58
10/1/17 10:28,57
10/1/17 10:28,56
10/1/17 10:28,54
10/1/17 10:28,53
10/1/17 10:29,52
10/1/17 10:29,52
10/1/17 10:29,53
10/1/17 10:29,53
10/1/17 10:29,53
10/1/17 10:29,53
10/1/17 10:30,53
10/1/17 10:30,54
10/1/17 10:30,55
10/1/17 10:30,55
10/1/17 10:30,55
10/1/17 10:30,56
10/1/17 10:31,57
10/1/17 10:31,59
10/1/17 10:31,60
10/1/17 10:31,59
10/1/17 10:31,58
10/1/17 10:31,58
10/1/17 10:31,57
10/1/17 10:31,58
10/1/17 10:31,57
10/1/17 10:31,57
10/1/17 10:32,55
10/1/17 10:32,54
10/1/17 10:32,54
10/1/17 10:32,53
10/1/17 10:32,52
10/1/17 10:32,52
10/1/17 10:32,53
10/1/17 10:33,55
10/1/17 10:33,54
10/1/17 10:33,53
10/1/17 10:33,54
10/1/17 10:33,53
10/1/17 10:34,53
10/1/17 10:34,52
10/1/17 10:34,53
10/1/17 10:34,55
10/1/17 10:34,55
10/1/17 10:34,55
10/1/17 10:34,54
10/1/17 10:34,53
10/1/17 10:35,54
10/1/17 10:35,54
10/1/17 10:35,54
10/1/17 10:35,53
10/1/17 10:35,55
10/1/17 10:36,54
10/1/17 10:36,55
10/1/17 10:36,55
10/1/17 10:36,55
10/1/17 10:36,54
10/1/17 10:36,55
10/1/17 10:36,55
10/1/17 10:36,54
10/1/17 10:36,53
10/1/17 10:36,53
10/1/17 10:37,54
10/1/17 10:37,54
10/1/17 10:37,54
10/1/17 10:37,53
10/1/17 10:37,53
10/1/17 10:37,54
10/1/17 10:37,54
10/1/17 10:38,54
10/1/17 10:38,54
10/1/17 10:38,54
10/1/17 10:38,53
10/1/17 10:38,55
10/1/17 10:38,54
10/1/17 10:38,55
10/1/17 10:39,55
10/1/17 10:39,56
10/1/17 10:39,55
10/1/17 10:39,55
10/1/17 10:39,54
10/1/17 10:39,54
10/1/17 10:39,54
10/1/17 10:39,53
10/1/17 10:39,53
10/1/17 10:39,55
10/1/17 10:39,54
10/1/17 10:40,54
10/1/17 10:40,53
10/1/17 10:40,53
10/1/17 10:40,53
10/1/17 10:41,53
10/1/17 10:41,53
10/1/17 10:41,54
10/1/17 10:41,55
10/1/17 10:41,56
10/1/17 10:41,65
10/1/17 10:41,69
10/1/17 10:41,69
10/1/17 10:42,68
10/1/17 10:42,70
10/1/17 10:42,68
10/1/17 10:42,70
10/1/17 10:42,71
10/1/17 10:42,72
10/1/17 10:43,75
10/1/17 10:43,77
10/1/17 10:43,66
10/1/17 10:43,65
10/1/17 10:43,65
10/1/17 10:43,65
10/1/17 10:44,65
10/1/17 10:44,65
10/1/17 10:44,64
10/1/17 10:44,62
10/1/17 10:44,62
10/1/17 10:44,63
10/1/17 10:44,64
10/1/17 10:44,65
10/1/17 10:45,64
10/1/17 10:45,66
10/1/17 10:45,66
10/1/17 10:45,64
10/1/17 10:45,64
10/1/17 10:46,64
10/1/17 10:46,63
10/1/17 10:46,63
10/1/17 10:46,63
10/1/17 10:47,63
10/1/17 10:47,63
10/1/17 10:47,63
10/1/17 10:47,63
10/1/17 10:47,63
10/1/17 10:47,64
10/1/17 10:47,65
10/1/17 10:48,65
10/1/17 10:48,67
10/1/17 10:48,66
10/1/17 10:48,65
10/1/17 10:48,65
10/1/17 10:48,64
10/1/17 10:48,63
10/1/17 10:48,64
10/1/17 10:49,65
10/1/17 10:49,65
10/1/17 10:49,65
10/1/17 10:49,65
10/1/17 10:49,68
10/1/17 10:49,70
10/1/17 10:49,71
10/1/17 10:49,70
10/1/17 10:49,69
10/1/17 10:50,69
10/1/17 10:50,68
10/1/17 10:50,68
10/1/17 10:50,67
10/1/17 10:50,67
10/1/17 10:51,65
10/1/17 10:51,66
10/1/17 10:51,68
10/1/17 10:51,67
10/1/17 10:51,66
10/1/17 10:51,58
10/1/17 10:51,58
10/1/17 10:51,58
10/1/17 10:52,59
10/1/17 10:52,59
10/1/17 10:52,60
10/1/17 10:52,62
10/1/17 10:52,63
10/1/17 10:52,65
10/1/17 10:52,62
10/1/17 10:52,61
10/1/17 10:52,63
10/1/17 10:53,65
10/1/17 10:53,64
10/1/17 10:53,65
10/1/17 10:53,65
10/1/17 10:53,64
10/1/17 10:53,63
10/1/17 10:53,64
10/1/17 10:53,69
10/1/17 10:53,74
10/1/17 10:54,73
10/1/17 10:54,74
10/1/17 10:54,77
10/1/17 10:54,78
10/1/17 10:54,82
10/1/17 10:54,85
10/1/17 10:54,86
10/1/17 10:54,89
10/1/17 10:54,93
10/1/17 10:54,91
10/1/17 10:55,96
10/1/17 10:55,99
10/1/17 10:55,102
10/1/17 10:55,103
10/1/17 10:55,107
10/1/17 10:55,108
10/1/17 10:55,106
10/1/17 10:55,107
10/1/17 10:55,109
10/1/17 10:55,110
10/1/17 10:56,106
10/1/17 10:56,105
10/1/17 10:56,104
10/1/17 10:56,106
10/1/17 10:56,104
10/1/17 10:56,105
10/1/17 10:56,106
10/1/17 10:56,105
10/1/17 10:57,103
10/1/17 10:57,98
10/1/17 10:57,95
10/1/17 10:57,91
10/1/17 10:57,86
10/1/17 10:57,85
10/1/17 10:57,84
10/1/17 10:57,77
10/1/17 10:57,75
10/1/17 10:57,71
10/1/17 10:58,68
10/1/17 10:58,69
10/1/17 10:58,67
10/1/17 10:58,65
10/1/17 10:58,64
10/1/17 10:58,60
10/1/17 10:58,59
10/1/17 10:58,58
10/1/17 10:58,56
10/1/17 10:59,55
10/1/17 10:59,54
10/1/17 10:59,54
10/1/17 10:59,55
10/1/17 10:59,56
10/1/17 11:00,56
10/1/17 11:00,55
10/1/17 11:00,54
10/1/17 11:00,53
10/1/17 11:00,52
10/1/17 11:00,53
10/1/17 11:01,54
10/1/17 11:01,55
10/1/17 11:01,56
10/1/17 11:01,56
10/1/17 11:01,55
10/1/17 11:01,56
10/1/17 11:01,57
10/1/17 11:02,59
10/1/17 11:02,55
10/1/17 11:02,54
10/1/17 11:02,54
10/1/17 11:02,53
10/1/17 11:02,54
10/1/17 11:02,54
10/1/17 11:02,54
10/1/17 11:02,53
10/1/17 11:02,53
10/1/17 11:03,53
10/1/17 11:03,53
10/1/17 11:03,54
10/1/17 11:03,55
10/1/17 11:03,55
10/1/17 11:04,55
10/1/17 11:04,54
10/1/17 11:04,53
10/1/17 11:04,53
10/1/17 11:04,53
10/1/17 11:05,53
10/1/17 11:05,52
10/1/17 11:05,51
10/1/17 11:05,52
10/1/17 11:05,52
10/1/17 11:05,51
10/1/17 11:05,50
10/1/17 11:05,49
10/1/17 11:06,48
10/1/17 11:06,49
10/1/17 11:06,50
10/1/17 11:06,53
10/1/17 11:06,53
10/1/17 11:06,52
10/1/17 11:07,53
10/1/17 11:07,53
10/1/17 11:07,52
10/1/17 11:07,52
10/1/17 11:07,51
10/1/17 11:07,50
10/1/17 11:07,51
10/1/17 11:07,51
10/1/17 11:08,51
10/1/17 11:08,50
10/1/17 11:08,51
10/1/17 11:08,53
10/1/17 11:08,52
10/1/17 11:08,51
10/1/17 11:08,52
10/1/17 11:09,53
10/1/17 11:09,53
10/1/17 11:09,54
10/1/17 11:09,53
10/1/17 11:09,54
10/1/17 11:09,55
10/1/17 11:10,55
10/1/17 11:10,56
10/1/17 11:10,55
10/1/17 11:10,55
10/1/17 11:11,55
10/1/17 11:11,59
10/1/17 11:11,58
10/1/17 11:11,57
10/1/17 11:11,56
10/1/17 11:11,56
10/1/17 11:11,56
10/1/17 11:11,57
10/1/17 11:12,57
10/1/17 11:12,55
10/1/17 11:12,56
10/1/17 11:12,56
10/1/17 11:12,55
10/1/17 11:12,54
10/1/17 11:12,55
10/1/17 11:12,56
10/1/17 11:13,56
10/1/17 11:13,55
10/1/17 11:13,56
10/1/17 11:13,56
10/1/17 11:13,55
10/1/17 11:13,55
10/1/17 11:14,55
10/1/17 11:14,55
10/1/17 11:14,57
10/1/17 11:14,59
10/1/17 11:14,59
10/1/17 11:15,58
10/1/17 11:15,57
10/1/17 11:15,58
10/1/17 11:15,59
10/1/17 11:15,60
10/1/17 11:15,60
10/1/17 11:15,60
10/1/17 11:16,60
10/1/17 11:16,59
